9.956000000000000000e+03,8.400000000000000000e+01,1.889263821042532356e+02
1.300000000000000000e+01,8.500000000000000000e+01,2.096669609205314373e+02
1.500000000000000000e+01,8.000000000000000000e+01,2.123578701668007511e+02
2.700000000000000000e+01,8.100000000000000000e+01,2.265584176876629670e+02
3.100000000000000000e+01,1.200000000000000000e+01,1.994923583530377300e+02
1.130000000000000000e+02,5.600000000000000000e+01,2.004163314338094892e+02
1.730000000000000000e+02,5.300000000000000000e+01,2.475889794229986194e+02
1.840000000000000000e+02,8.000000000000000000e+01,2.161962310481445684e+02
2.230000000000000000e+02,3.000000000000000000e+00,2.180157765360528117e+02
2.600000000000000000e+02,3.500000000000000000e+01,2.081173043830872302e+02
2.820000000000000000e+02,3.500000000000000000e+01,2.259017213964076234e+02
3.050000000000000000e+02,7.600000000000000000e+01,1.508001595085895872e+02
3.970000000000000000e+02,8.400000000000000000e+01,2.042699091539297740e+02
5.220000000000000000e+02,3.500000000000000000e+01,2.553078267987019956e+02
5.670000000000000000e+02,3.300000000000000000e+01,1.695493501744972491e+02
6.100000000000000000e+02,2.100000000000000000e+01,2.049538922160562890e+02
6.350000000000000000e+02,5.000000000000000000e+00,1.589124189720458844e+02
6.480000000000000000e+02,4.300000000000000000e+01,2.181068729880645662e+02
6.490000000000000000e+02,7.900000000000000000e+01,2.021469298985304022e+02
6.670000000000000000e+02,3.900000000000000000e+01,2.002514702049013806e+02
7.280000000000000000e+02,8.500000000000000000e+01,2.275044004482174103e+02
8.230000000000000000e+02,3.900000000000000000e+01,1.746032889885857742e+02
8.620000000000000000e+02,6.700000000000000000e+01,1.666748805630716959e+02
9.430000000000000000e+02,2.500000000000000000e+01,1.972177344479408703e+02
9.820000000000000000e+02,9.300000000000000000e+01,1.597932013216141058e+02
1.295000000000000000e+03,7.200000000000000000e+01,1.594471056548684373e+02
1.385000000000000000e+03,1.800000000000000000e+01,1.874789009169740268e+02
1.414000000000000000e+03,7.800000000000000000e+01,1.666658470622205641e+02
1.518000000000000000e+03,4.000000000000000000e+01,2.173591974987442654e+02
1.791000000000000000e+03,3.300000000000000000e+01,1.533109521664429167e+02
4.096000000000000000e+03,6.000000000000000000e+00,3.031528238590602200e+02
4.145000000000000000e+03,1.300000000000000000e+01,2.321495056397084227e+02
4.324000000000000000e+03,6.100000000000000000e+01,1.746951430679531825e+02
5.015000000000000000e+03,9.200000000000000000e+01,1.561431178073037813e+02
5.039000000000000000e+03,2.300000000000000000e+01,1.692937960242198585e+02
5.046000000000000000e+03,1.600000000000000000e+01,2.108093550607255224e+02
5.058000000000000000e+03,3.900000000000000000e+01,1.520725882884273403e+02
5.067000000000000000e+03,3.000000000000000000e+01,1.791429641146823997e+02
5.069000000000000000e+03,1.600000000000000000e+01,2.063168651785965722e+02
5.089000000000000000e+03,7.500000000000000000e+01,1.818207089734971760e+02
5.251000000000000000e+03,5.400000000000000000e+01,2.034062656024112243e+02
5.351000000000000000e+03,6.800000000000000000e+01,1.952073240590028718e+02
5.780000000000000000e+03,5.900000000000000000e+01,2.075396583108819186e+02
6.210000000000000000e+03,2.100000000000000000e+01,1.989389604442448274e+02
7.029000000000000000e+03,9.000000000000000000e+01,2.299207686285028842e+02
7.045000000000000000e+03,3.400000000000000000e+01,2.738833231625251869e+02
7.205000000000000000e+03,4.800000000000000000e+01,1.889187285144682846e+02
7.220000000000000000e+03,8.900000000000000000e+01,2.506099036029922331e+02
7.270000000000000000e+03,4.400000000000000000e+01,2.746292568958651827e+02
7.367000000000000000e+03,8.000000000000000000e+01,2.132476543599098591e+02
7.383000000000000000e+03,8.300000000000000000e+01,2.700145029451432492e+02
7.389000000000000000e+03,1.400000000000000000e+01,1.987158852494014809e+02
7.418000000000000000e+03,4.100000000000000000e+01,2.290939466546611811e+02
7.466000000000000000e+03,2.100000000000000000e+01,2.112106028796674480e+02
7.471000000000000000e+03,3.700000000000000000e+01,1.901348985047312397e+02
7.553000000000000000e+03,3.000000000000000000e+00,2.579735179462768997e+02
7.601000000000000000e+03,8.400000000000000000e+01,2.192021964597601027e+02
7.609000000000000000e+03,8.000000000000000000e+00,2.111979953515868829e+02
7.612000000000000000e+03,9.500000000000000000e+01,2.349513520613377011e+02
7.653000000000000000e+03,3.300000000000000000e+01,1.823018363639626784e+02
7.703000000000000000e+03,3.500000000000000000e+01,2.425595160076831291e+02
8.055000000000000000e+03,2.400000000000000000e+01,2.984270677546195998e+02
8.432000000000000000e+03,7.200000000000000000e+01,2.026029179850927449e+02
8.460000000000000000e+03,6.800000000000000000e+01,2.905495603205151838e+02
8.540000000000000000e+03,7.000000000000000000e+01,1.939472094594070199e+02
8.558000000000000000e+03,8.900000000000000000e+01,2.471157852024958856e+02
8.623000000000000000e+03,1.600000000000000000e+01,2.495451149021870094e+02
8.641000000000000000e+03,6.400000000000000000e+01,2.417370019806492110e+02
8.659000000000000000e+03,1.700000000000000000e+01,2.211939839095657305e+02
8.700000000000000000e+03,2.900000000000000000e+01,1.996925378870241161e+02
8.713000000000000000e+03,3.500000000000000000e+01,2.418988049947483603e+02
8.734000000000000000e+03,1.900000000000000000e+01,1.847903105589442134e+02
8.739000000000000000e+03,3.100000000000000000e+01,2.135196657887753133e+02
8.775000000000000000e+03,3.700000000000000000e+01,2.052180060031106166e+02
8.847000000000000000e+03,8.000000000000000000e+01,2.492902403085182073e+02
8.854000000000000000e+03,6.800000000000000000e+01,2.492052829290442446e+02
8.886000000000000000e+03,8.600000000000000000e+01,1.601477197937033168e+02
8.887000000000000000e+03,1.200000000000000000e+01,1.782166045679135777e+02
9.237000000000000000e+03,3.500000000000000000e+01,2.143158940899098184e+02
9.689000000000000000e+03,5.500000000000000000e+01,2.056760681601579961e+02
9.724000000000000000e+03,2.200000000000000000e+01,2.134032022989619293e+02
9.736000000000000000e+03,5.000000000000000000e+00,2.914685876707227408e+02
9.763000000000000000e+03,2.100000000000000000e+01,2.317475638251239616e+02
9.797000000000000000e+03,3.500000000000000000e+01,2.509001842266944209e+02
9.857000000000000000e+03,3.500000000000000000e+01,2.527072671927423926e+02
9.895000000000000000e+03,4.100000000000000000e+01,2.568401132419923556e+02
9.898000000000000000e+03,8.500000000000000000e+01,2.414607520566711969e+02
9.965000000000000000e+03,3.000000000000000000e+00,2.012448962366897831e+02
2.800000000000000000e+01,9.100000000000000000e+01,3.104762648681294195e+02
4.000000000000000000e+01,7.000000000000000000e+01,2.621555517917856832e+02
1.560000000000000000e+02,6.200000000000000000e+01,3.165290321417212454e+02
1.880000000000000000e+02,6.800000000000000000e+01,3.253000173875985865e+02
1.079000000000000000e+03,9.100000000000000000e+01,2.797985240558662667e+02
1.114000000000000000e+03,7.700000000000000000e+01,2.546165933800833159e+02
1.126000000000000000e+03,8.600000000000000000e+01,2.548745049756862500e+02
1.152000000000000000e+03,1.200000000000000000e+01,2.718823588804921201e+02
1.212000000000000000e+03,4.300000000000000000e+01,2.883615567772250188e+02
1.216000000000000000e+03,2.900000000000000000e+01,2.399174773285183164e+02
1.249000000000000000e+03,2.100000000000000000e+01,2.512180193096929486e+02
1.250000000000000000e+03,2.100000000000000000e+01,2.606338037639085314e+02
4.294000000000000000e+03,4.400000000000000000e+01,2.705006225440246226e+02
4.917000000000000000e+03,4.600000000000000000e+01,2.682902089725968722e+02
5.124000000000000000e+03,2.200000000000000000e+01,3.345523630772058823e+02
5.127000000000000000e+03,6.900000000000000000e+01,2.817370754107455468e+02
5.128000000000000000e+03,4.500000000000000000e+01,2.919098229841690681e+02
5.129000000000000000e+03,3.700000000000000000e+01,3.024635678191921784e+02
5.130000000000000000e+03,1.300000000000000000e+01,3.121127484631012976e+02
5.143000000000000000e+03,2.200000000000000000e+01,3.079880148340327537e+02
5.164000000000000000e+03,7.000000000000000000e+01,2.959778452697004241e+02
5.185000000000000000e+03,4.000000000000000000e+01,3.146926845274240350e+02
5.279000000000000000e+03,8.900000000000000000e+01,2.521048446408557311e+02
5.287000000000000000e+03,5.900000000000000000e+01,3.085307969252623366e+02
5.312000000000000000e+03,4.800000000000000000e+01,2.912410978622431230e+02
5.437000000000000000e+03,5.200000000000000000e+01,3.700678470764631243e+02
5.577000000000000000e+03,2.200000000000000000e+01,2.774767315089891895e+02
5.639000000000000000e+03,7.000000000000000000e+01,3.183591450104124760e+02
5.649000000000000000e+03,5.800000000000000000e+01,2.647215239689169266e+02
5.672000000000000000e+03,7.500000000000000000e+01,3.084916191758820787e+02
5.685000000000000000e+03,6.900000000000000000e+01,3.042666783837411231e+02
5.778000000000000000e+03,5.800000000000000000e+01,2.346899837412883869e+02
5.784000000000000000e+03,1.900000000000000000e+01,2.719416461817924073e+02
5.812000000000000000e+03,1.300000000000000000e+01,2.473114666076743049e+02
5.815000000000000000e+03,1.300000000000000000e+01,2.481046734036710291e+02
5.838000000000000000e+03,2.700000000000000000e+01,2.436203490353385916e+02
5.845000000000000000e+03,9.100000000000000000e+01,3.244937789596925768e+02
6.659000000000000000e+03,6.900000000000000000e+01,3.368017301644096051e+02
6.682000000000000000e+03,3.000000000000000000e+00,3.238452720788829424e+02
6.696000000000000000e+03,9.600000000000000000e+01,2.571124670881583825e+02
6.700000000000000000e+03,7.400000000000000000e+01,2.580801297788947295e+02
6.701000000000000000e+03,4.600000000000000000e+01,2.625625325115576061e+02
6.774000000000000000e+03,9.400000000000000000e+01,2.729077265718404988e+02
6.787000000000000000e+03,6.300000000000000000e+01,2.988750402241612960e+02
6.795000000000000000e+03,3.400000000000000000e+01,3.075939578764787257e+02
6.802000000000000000e+03,8.000000000000000000e+00,2.588874693563511187e+02
6.848000000000000000e+03,6.300000000000000000e+01,3.026658058194355476e+02
6.883000000000000000e+03,9.600000000000000000e+01,2.604411368879284510e+02
6.884000000000000000e+03,7.400000000000000000e+01,2.328221649193194196e+02
6.934000000000000000e+03,1.600000000000000000e+01,2.801581772941424902e+02
6.950000000000000000e+03,6.000000000000000000e+01,2.504051901318896682e+02
6.953000000000000000e+03,6.000000000000000000e+01,2.509602601146997927e+02
6.956000000000000000e+03,7.400000000000000000e+01,2.541017265136475771e+02
6.957000000000000000e+03,5.600000000000000000e+01,2.516288154576184297e+02
6.963000000000000000e+03,5.600000000000000000e+01,2.532064397932783493e+02
6.973000000000000000e+03,6.900000000000000000e+01,2.882843399781393146e+02
6.976000000000000000e+03,4.500000000000000000e+01,2.227279641600817683e+02
6.986000000000000000e+03,4.700000000000000000e+01,2.955072066882086119e+02
6.988000000000000000e+03,3.100000000000000000e+01,2.624821361224733778e+02
6.989000000000000000e+03,3.200000000000000000e+01,2.696793916542819716e+02
7.014000000000000000e+03,8.900000000000000000e+01,2.470012446572154090e+02
7.025000000000000000e+03,7.400000000000000000e+01,2.437057219322462061e+02
7.026000000000000000e+03,5.700000000000000000e+01,2.497261441651343432e+02
7.071000000000000000e+03,6.000000000000000000e+01,3.224392056257019590e+02
7.074000000000000000e+03,4.600000000000000000e+01,2.959001143148532265e+02
7.139000000000000000e+03,6.400000000000000000e+01,2.608044521852132789e+02
7.151000000000000000e+03,8.900000000000000000e+01,2.582911768559100096e+02
7.157000000000000000e+03,8.000000000000000000e+01,2.472392412661567676e+02
7.280000000000000000e+03,7.100000000000000000e+01,2.709769285994457846e+02
7.330000000000000000e+03,3.000000000000000000e+00,2.790725191606720728e+02
7.487000000000000000e+03,4.000000000000000000e+01,3.157279839430407833e+02
8.836000000000000000e+03,2.400000000000000000e+01,3.037008744704628498e+02
9.772000000000000000e+03,5.600000000000000000e+01,2.872579787336185291e+02
9.788000000000000000e+03,4.500000000000000000e+01,2.964438362333195300e+02
7.200000000000000000e+01,4.100000000000000000e+01,2.899449185452687630e+02
1.076000000000000000e+03,1.300000000000000000e+01,2.720537281890707959e+02
1.117000000000000000e+03,4.100000000000000000e+01,3.072228495543013764e+02
1.136000000000000000e+03,8.800000000000000000e+01,3.020554086487593963e+02
1.184000000000000000e+03,1.300000000000000000e+01,2.935954692817620071e+02
1.191000000000000000e+03,8.500000000000000000e+01,3.563185666121200939e+02
4.244000000000000000e+03,4.700000000000000000e+01,3.344731256494907825e+02
5.450000000000000000e+03,3.900000000000000000e+01,3.115050887538980078e+02
5.454000000000000000e+03,8.400000000000000000e+01,2.990343007939967492e+02
5.481000000000000000e+03,4.400000000000000000e+01,2.938698911805041689e+02
5.501000000000000000e+03,4.700000000000000000e+01,2.389623452412874940e+02
5.508000000000000000e+03,6.000000000000000000e+01,2.727289039469688987e+02
5.615000000000000000e+03,4.600000000000000000e+01,2.623214142245117273e+02
5.698000000000000000e+03,5.400000000000000000e+01,3.048648180317576930e+02
5.816000000000000000e+03,1.300000000000000000e+01,2.745083619052373933e+02
6.662000000000000000e+03,8.400000000000000000e+01,2.991532013249423585e+02
6.674000000000000000e+03,6.000000000000000000e+00,2.591528704802969401e+02
6.703000000000000000e+03,9.300000000000000000e+01,2.836659017367229012e+02
6.704000000000000000e+03,7.300000000000000000e+01,2.882912311419297566e+02
6.728000000000000000e+03,9.000000000000000000e+01,2.616289186237592048e+02
6.734000000000000000e+03,4.700000000000000000e+01,2.549635928835019172e+02
6.763000000000000000e+03,6.800000000000000000e+01,2.963563792660665399e+02
6.765000000000000000e+03,2.800000000000000000e+01,2.977800113390258048e+02
6.819000000000000000e+03,9.500000000000000000e+01,3.250696940842568097e+02
6.931000000000000000e+03,9.000000000000000000e+01,2.832093982525937577e+02
6.946000000000000000e+03,4.600000000000000000e+01,3.052762055478464731e+02
6.971000000000000000e+03,7.400000000000000000e+01,3.083065551714902881e+02
6.987000000000000000e+03,5.300000000000000000e+01,2.458405654422780344e+02
7.035000000000000000e+03,4.600000000000000000e+01,2.402997783346502558e+02
7.039000000000000000e+03,7.700000000000000000e+01,2.946974936882584757e+02
7.055000000000000000e+03,8.000000000000000000e+01,3.232554359127729526e+02
7.077000000000000000e+03,6.000000000000000000e+01,3.361418930719036098e+02
7.092000000000000000e+03,1.000000000000000000e+00,2.739089806362995887e+02
7.153000000000000000e+03,1.800000000000000000e+01,3.107829001437130501e+02
7.198000000000000000e+03,7.500000000000000000e+01,2.575501390215024458e+02
7.200000000000000000e+03,8.000000000000000000e+01,2.921261043680374314e+02
7.758000000000000000e+03,1.200000000000000000e+01,2.769995896069806349e+02
3.100000000000000000e+02,3.900000000000000000e+01,1.224435716157527736e+02
3.180000000000000000e+02,9.000000000000000000e+01,1.577691683658472641e+02
3.190000000000000000e+02,8.200000000000000000e+01,1.353185651784558274e+02
3.400000000000000000e+02,8.000000000000000000e+00,1.073760578278649405e+02
3.600000000000000000e+02,2.900000000000000000e+01,9.945224456214097586e+01
3.660000000000000000e+02,8.000000000000000000e+00,1.442770346934706538e+02
4.040000000000000000e+02,3.300000000000000000e+01,9.221174920820517684e+01
4.330000000000000000e+02,5.400000000000000000e+01,1.291590849213353351e+02
4.540000000000000000e+02,9.000000000000000000e+01,1.363349450681268138e+02
4.720000000000000000e+02,7.500000000000000000e+01,1.003356588492279542e+02
5.680000000000000000e+02,1.600000000000000000e+01,2.217144071313656752e+02
6.460000000000000000e+02,4.400000000000000000e+01,1.614467138478692334e+02
7.630000000000000000e+02,2.400000000000000000e+01,1.246687304264601011e+02
8.300000000000000000e+02,4.000000000000000000e+01,1.630053976026264309e+02
9.250000000000000000e+02,5.300000000000000000e+01,1.484091950077391004e+02
9.490000000000000000e+02,5.900000000000000000e+01,1.329196894372732345e+02
9.630000000000000000e+02,9.000000000000000000e+01,1.293046932932164736e+02
1.361000000000000000e+03,5.400000000000000000e+01,1.458636984167104345e+02
1.399000000000000000e+03,8.100000000000000000e+01,1.115433892567155993e+02
1.405000000000000000e+03,4.800000000000000000e+01,1.327345278742155585e+02
1.464000000000000000e+03,3.600000000000000000e+01,1.635101239786932297e+02
1.484000000000000000e+03,6.900000000000000000e+01,1.316526661617619425e+02
1.485000000000000000e+03,9.000000000000000000e+01,1.177410279529631794e+02
1.531000000000000000e+03,9.400000000000000000e+01,2.004937459348266771e+02
1.595000000000000000e+03,7.500000000000000000e+01,1.228602943894065191e+02
1.599000000000000000e+03,8.100000000000000000e+01,1.164962630894114710e+02
1.631000000000000000e+03,5.400000000000000000e+01,1.239383743591192086e+02
1.748000000000000000e+03,6.200000000000000000e+01,1.680318726588780862e+02
1.814000000000000000e+03,3.900000000000000000e+01,1.394042195628836112e+02
1.822000000000000000e+03,7.000000000000000000e+00,7.836277362293606075e+01
1.823000000000000000e+03,6.700000000000000000e+01,7.829425558766266136e+01
1.857000000000000000e+03,9.200000000000000000e+01,1.132953245853218363e+02
1.867000000000000000e+03,7.300000000000000000e+01,9.333944918549856595e+01
1.872000000000000000e+03,1.800000000000000000e+01,1.007036958863879761e+02
1.891000000000000000e+03,6.000000000000000000e+01,1.485914836199748947e+02
1.924000000000000000e+03,1.000000000000000000e+01,9.906542197615506495e+01
1.931000000000000000e+03,7.500000000000000000e+01,1.180881453283165001e+02
1.932000000000000000e+03,4.800000000000000000e+01,1.183961658886413915e+02
1.941000000000000000e+03,3.300000000000000000e+01,1.114392694165762663e+02
1.956000000000000000e+03,2.400000000000000000e+01,1.238662368100092692e+02
1.961000000000000000e+03,2.300000000000000000e+01,9.658709802321067173e+01
1.971000000000000000e+03,3.300000000000000000e+01,9.766031914681191495e+01
2.007000000000000000e+03,6.700000000000000000e+01,8.699969243243938877e+01
2.029000000000000000e+03,1.900000000000000000e+01,1.431404737136805352e+02
2.035000000000000000e+03,1.300000000000000000e+01,1.403399953906743463e+02
2.040000000000000000e+03,3.300000000000000000e+01,9.605136416398529775e+01
2.065000000000000000e+03,8.100000000000000000e+01,1.626731230493098792e+02
2.066000000000000000e+03,3.700000000000000000e+01,1.240647044136295705e+02
2.068000000000000000e+03,3.900000000000000000e+01,1.513267580119407967e+02
2.074000000000000000e+03,8.300000000000000000e+01,9.973592247658507404e+01
2.079000000000000000e+03,7.000000000000000000e+01,1.056416451663781686e+02
2.081000000000000000e+03,5.000000000000000000e+00,9.532328325837157479e+01
2.087000000000000000e+03,7.300000000000000000e+01,1.360666154435970157e+02
2.093000000000000000e+03,1.600000000000000000e+01,1.330346590164311635e+02
2.095000000000000000e+03,8.100000000000000000e+01,8.441463697132107313e+01
2.099000000000000000e+03,6.800000000000000000e+01,1.305249336977260839e+02
2.105000000000000000e+03,9.200000000000000000e+01,1.058196370463502802e+02
2.114000000000000000e+03,8.100000000000000000e+01,1.216475687958290450e+02
2.130000000000000000e+03,8.100000000000000000e+01,1.017542391379631539e+02
2.139000000000000000e+03,7.500000000000000000e+01,1.050854693174142227e+02
2.140000000000000000e+03,6.900000000000000000e+01,8.705659897011111070e+01
2.145000000000000000e+03,5.400000000000000000e+01,1.101149553279613400e+02
2.161000000000000000e+03,6.800000000000000000e+01,1.019262424749431233e+02
2.174000000000000000e+03,1.900000000000000000e+01,1.100082303610177235e+02
2.189000000000000000e+03,3.100000000000000000e+01,9.810120024563308050e+01
2.199000000000000000e+03,7.800000000000000000e+01,8.140268149787635821e+01
2.212000000000000000e+03,4.300000000000000000e+01,1.175726320614868570e+02
2.227000000000000000e+03,4.300000000000000000e+01,9.502445579588797386e+01
2.239000000000000000e+03,6.900000000000000000e+01,9.018890552278348594e+01
