0.049799
0.054283
0.063211
0.052606
0.025273
0.038845
0.062734
0.030560
0.065600
0.066869
0.035974
0.061282
0.039560
0.048576
0.058638
0.053912
0.061891
0.053056
0.050375
0.044547
0.062340
0.041275
0.059958
0.022393
0.045864
0.035857
0.037503
0.066505
0.067072
0.030982
0.054384
0.058115
0.080226
0.044565
0.051853
0.042416
0.051355
0.052462
0.026294
0.061987
0.056530
0.074287
0.039056
0.031794
0.058007
0.057476
0.045987
0.059966
0.049915
0.019529
0.052992
0.027156
0.044397
0.049515
0.063051
0.045739
0.073743
0.062454
0.053689
0.074716
0.043693
0.062778
0.063059
0.061033
0.069323
0.025854
0.052673
0.021979
0.062757
0.063821
0.037034
0.064971
0.046902
0.065597
0.057131
0.050205
0.023591
0.067059
0.028015
0.049134
0.079268
0.069802
0.047142
0.068938
0.047770
0.071004
0.047800
0.033061
0.066719
0.047165
0.047812
0.065502
0.049684
0.059631
0.051513
0.057808
0.052764
0.050161
0.055323
0.028156
